contigName	contigLen	totalAvgDepth	Specific1_Cen01_95.bam	Specific1_Cen01_95.bam-var	Specific1_Cen03_95.bam	Specific1_Cen03_95.bam-var	Specific1_Cen04_95.bam	Specific1_Cen04_95.bam-var	Specific1_Cen05_95.bam	Specific1_Cen05_95.bam-var	Specific1_Cen06_95.bam	Specific1_Cen06_95.bam-var	Specific1_Cen07_95.bam	Specific1_Cen07_95.bam-var	Specific1_Cen10_95.bam	Specific1_Cen10_95.bam-var	Specific1_Cen12_95.bam	Specific1_Cen12_95.bam-var	Specific1_Cen13_95.bam	Specific1_Cen13_95.bam-var	Specific1_Cen14_95.bam	Specific1_Cen14_95.bam-var	Specific1_Cen15_95.bam	Specific1_Cen15_95.bam-var	Specific1_Cen16_95.bam	Specific1_Cen16_95.bam-var	Specific1_Cen17_95.bam	Specific1_Cen17_95.bam-var
PROKKA_02205 Cellulose synthase 1	1857	69.2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.9871	36.0729	9.54892	21.2223	2.94435	1.81703	16.188	8.52341	0	0
PROKKA_02206 cellulose synthase subunit BcsC	1584	66.5797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.2761	47.3185	8.30683	10.0513	3.38773	4.85875	15.2162	22.7461	0	0
PROKKA_02207 Sigma-24	717	63.0985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.9242	13.787	8.37919	12.7961	2.40917	1.11787	16.2381	14.1501	0	0
PROKKA_02208 anti-anti-sigma factor	270	53.9468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.3917	44.7899	4.475	0.24867	6.1	1.0806	15.5417	6.80224	0	0
PROKKA_02209 Formate hydrogenlyase transcriptional activator	2877	73.3933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.8372	69.4925	9.44518	11.2281	3.39347	7.83509	17.6491	29.809	0	0
PROKKA_02210 fosfomycin resistance protein FosB	1038	67.223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.1002	71.9231	8.88739	7.26843	3.54617	2.37298	13.3097	7.8323	0	0
PROKKA_02211 6'''-hydroxyparomomycin C oxidase	1545	66.2752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.8194	43.136	8.59498	7.56487	1.95556	2.14282	16.5498	14.3669	0	0
PROKKA_02212 Peptidyl-tRNA hydrolase YaeJ	429	52.5995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.1613	30.8109	6.91398	2.35889	3.19355	1.466	14.8566	2.97656	0	0
PROKKA_02213 putative oxidoreductase YtbE	840	66.6133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.413	58.6622	7.7087	4.66873	1.24928	0.754831	17.5841	14.6642	0	0
PROKKA_02214 Bacterial nodulin-like intrinsic protein	864	57.2457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.4538	74.9611	5.31233	1.58234	2.33894	2.62015	17.916	25.5859	0	0
PROKKA_02215 hypothetical protein	228	27.2165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.4359	0.54279	1.98718	0	0.948718	0	9.92308	0	0	0
PROKKA_02216 hypothetical protein	165	3.68837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2	0	2.06667	0	0	0	2.93333	0	0	0
PROKKA_02217 hypothetical protein	552	63.7747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.1716	80.7788	7.63184	4.01993	2.94527	2.40391	16.5174	11.9597	0	0
PROKKA_02218 hypothetical protein	336	55.871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.7796	61.1789	9.2957	4.05351	2.34946	0.849404	12.8441	5.42404	0	0
PROKKA_02219 putative glycogen debranching enzyme, archaeal type	2073	64.3523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.2101	110.006	6.23297	12.5611	2.62975	6.09622	18.4379	22.0032	0	0
PROKKA_02220 Mannosyl oligosaccharide glucosidase	2679	70.9627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.1586	47.8915	8.33966	10.5167	2.50771	4.22687	17.928	19.4234	0	0
PROKKA_02221 hypothetical protein	186	11.7821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.55556	0	6.55556	0	3.77778	0	5.22222	0	0	0
PROKKA_02222 nitrous oxide reductase family maturation protein NosD	1023	62.5309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8694	49.6609	9.75487	10.3278	2.58305	1.59322	18.803	11.261	0	0
PROKKA_02223 Dephospho-CoA kinase	603	55.8842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.9095	24.1075	8.0287	4.70486	1.35099	1.0303	15.8653	9.7182	0	0
PROKKA_02224 Thioredoxin reductase	921	70.0347	0	0	0	0	0	0	0	0	0	0	0	0	0.233463	0.420894	0	0	39.6316	32.8637	11.2399	7.09264	1.39948	1.07784	20.6744	22.2037	0	0
PROKKA_02225 putative tRNA sulfurtransferase	1179	62.8065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.1914	80.8586	8.09038	4.37771	1.38581	2.11572	16.2517	16.7436	0	0
PROKKA_02226 Polyketide cyclase / dehydrase and lipid transport	597	53.0299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.3512	19.0303	7.55034	1.39625	3.52796	1.86409	17.7069	12.7331	0	0
PROKKA_02227 DNA polymerase/3'-5' exonuclease PolX	1725	62.7131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.6451	86.0312	9.17143	11.6614	2.83302	1.94684	14.3467	36.5655	0.0952381	0.0867339
PROKKA_02228 hypothetical protein	390	48.0527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.725	59.6101	5.28333	6.9445	0	0	10.975	8.98396	0	0
PROKKA_02229 Epoxyqueuosine reductase	1095	65.1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.6201	22.7387	6.88254	6.36084	2.86667	5.74202	17.218	14.6921	0	0
PROKKA_02230 Transcriptional regulatory protein ZraR	1371	64.0706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4201	46.6079	8.25471	10.3074	3.18837	2.82134	18.0238	13.5748	0	0
PROKKA_02231 Sensor protein ZraS	1953	67.1963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9002	71.083	10.1337	18.122	2.7482	3.95878	17.7044	17.0093	0	0
PROKKA_02232 ATP-dependent Clp protease ATP-binding subunit ClpX	1278	73.6727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9202	52.366	6.59131	7.17377	2.38741	2.25469	17.0346	17.6015	0	0
PROKKA_02233 Alkaline phosphatase synthesis transcriptional regulatory protein PhoP	1371	68.466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.3923	79.0702	11.4791	11.5419	2.53235	3.60889	17.0033	13.0389	0	0
PROKKA_02234 Cation efflux system protein CzcC	1257	68.0825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.0515	52.5237	7.57182	8.03678	2.65402	3.38456	17.9341	17.6544	0	0
PROKKA_02235 hypothetical protein	246	36.2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.9896	10.6316	4.30208	0.608772	2	0	15.0521	5.51041	0	0
PROKKA_02236 hypothetical protein	573	61.6413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.9102	59.8127	7.86998	14.5522	2.32861	0.756694	12.5768	7.30137	0	0
PROKKA_02237 hypothetical protein	288	47.6087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.6014	40.0558	8.42029	1.72543	1	0	17.529	12.0212	0	0
PROKKA_02238 ThiS family protein	276	40.6873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.5714	30.6413	8.84127	1.71886	0	0	14.4524	6.45899	0	0
PROKKA_02239 hypothetical protein	399	48.259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.5462	169.884	5.68675	5.56795	2.53012	0.541521	10.2048	9.79968	0	0
PROKKA_02240 dTDP-4-dehydrorhamnose 3,5-epimerase	561	59.1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.3212	53.0561	5.79562	6.96927	1.29684	0.22286	18.7591	17.7801	0	0
PROKKA_02241 Oxidative stress genes repressor	507	59.0988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3922	48.4779	9.04762	9.90947	0.826331	0.385531	17.563	16.5419	0	0
PROKKA_02242 LexA repressor	543	58.8636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.5242	37.0789	6.58524	3.82176	4.23155	2.63154	12.7074	8.72783	0	0
PROKKA_02243 hypothetical protein	252	37.2213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.2157	15.3857	6.83333	0.0971656	2.57843	0.224422	8.22549	6.13949	0	0
PROKKA_02244 tRNA-Met(cat)	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROKKA_02245 hypothetical protein	411	44.1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.0536	36.5918	2.40613	1.82593	0.639847	0.23133	10.9042	2.76976	0	0
PROKKA_02246 hypothetical protein	1164	71.789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.142	39.0968	11.5207	8.33489	4.14694	2.57007	20.43	19.339	0	0
PROKKA_02247 hypothetical protein	213	38.4058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.0952	0.166411	4.7619	0	1	0	19.6508	0	0	0
PROKKA_02248 hypothetical protein	636	57.8047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.5247	38.5023	9.66461	12.0191	2.03498	2.19691	14.6975	20.8536	0	0
PROKKA_02249 putative heme peroxidase	708	84.4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.0215	69.1022	12.3315	4.10462	1.28136	0.425962	21.0753	17.3432	0	0
PROKKA_02250 hypothetical protein	555	72.1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.3556	67.0139	12.4247	9.47822	2.13086	0.921425	16.4198	7.55112	0	0
PROKKA_02251 Nicotinamide-nucleotide amidohydrolase PncC	1311	54.0558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.6822	39.6565	9.94487	9.1821	2.14643	0.684567	13.8941	9.41884	0	0
PROKKA_02252 2'-5' RNA ligase	621	51.5253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.7325	31.1575	8.03185	7.40626	1.6879	0.678177	16.8599	28.7563	0	0
PROKKA_02253 Recombinase A	1095	67.1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.6889	29.8435	7.92804	10.166	2.20106	3.90971	18.764	23.6077	0	0
PROKKA_02254 recombination regulator RecX	480	58.7002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.2121	34.4832	8.37273	9.05307	2.9	0.570517	21.3727	5.84081	0	0
PROKKA_02255 Ribosomal large subunit pseudouridine synthase B	849	70.2521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.1073	72.6719	8.44206	12.0612	0.955651	0.314897	17.226	11.7467	0	0
PROKKA_02256 Aspartate--tRNA ligase	1764	69.3073	0	0	0	0	0	0	0	0	0	0	0	0	0.187113	0.162115	0	0	41.6202	70.0673	8.51549	12.7391	1.83395	1.35996	18.6369	42.0296	0	0
PROKKA_02257 hypothetical protein	681	56.2202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.2034	79.7294	9.36535	14.1239	3	6.80063	12.3164	9.6253	0	0
PROKKA_02258 hypothetical protein	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROKKA_02259 hypothetical protein	405	66.975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.8549	66.2788	12.6314	12.1059	0.588235	0.242458	17.9922	4.07451	0	0
PROKKA_02260 hypothetical protein	414	63.6705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.9129	69.665	8.65152	17.3556	4.62879	0.416852	16.8258	6.31524	0	0
PROKKA_02261 hypothetical protein	552	79.2963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.0796	55.0015	8.5796	5.59912	3.28856	2.97099	19.1766	22.3875	0	0
PROKKA_02262 hypothetical protein	1008	75.9521	0	0	0	0	0	0	0	0	0	0	0	0	0.351981	0.352048	0	0	48.7413	22.1592	8.46387	4.50932	2.98951	4.11544	18.4697	14.4684	0	0
PROKKA_02263 Transposase	771	83.1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.4235	376.292	7.92109	9.28862	2.95008	6.32731	19.4428	29.8832	0	0
PROKKA_02264 hypothetical protein	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROKKA_02265 putative toxin-antitoxin system toxin component, PIN family	408	77.2618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.814	28.8598	12.7674	13.3623	2.6124	2.73545	19.4341	20.5521	0	0
PROKKA_02266 50S ribosomal protein L5	657	75.4705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.7318	55.1966	5.89744	1.48577	2.18343	4.09659	21.8107	8.87085	0	0
PROKKA_02267 50S ribosomal protein L24	321	54.2421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.7251	42.4706	8.84795	1.70595	0.830409	0.956657	17.8187	13.0135	0	0
PROKKA_02268 hypothetical protein	369	60.6588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.653	61.1438	5.43379	12.1501	7.3242	7.09996	17.8356	28.9654	0	0
PROKKA_02269 30S ribosomal protein S17	270	42.2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.4083	13.9661	6.16667	1.12262	1.95	0.0478992	14.9167	6.7056	0	0
PROKKA_02270 50S ribosomal protein L29	222	37.8557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.5	1.46303	5.06944	0.241002	1	0	15.4861	0.110915	0	0
PROKKA_02271 hypothetical protein	414	55.7272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.2159	30.8503	14.9659	4.64632	2.08333	0.55444	8.76894	14.6788	0	0
PROKKA_02272 hypothetical protein	669	76.3635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8208	67.8464	9.30443	11.9031	4.55491	2.62807	24.7765	27.5758	0	0
PROKKA_02273 50S ribosomal protein L22	354	69.7566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.402	69.3282	11.4755	4.76275	3.86765	2.2796	11.848	8.00899	0	0
PROKKA_02274 30S ribosomal protein S19	288	43.0321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.5435	36.5285	7.85507	1.55167	0	0	11.4275	6.65022	0	0
PROKKA_02275 50S ribosomal protein L2	825	53.5445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.1081	67.8415	4.33037	6.3989	1.42815	1.3819	11.4237	9.7429	0	0
PROKKA_02276 50S ribosomal protein L23	294	52.2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.5417	68.6643	6.50694	1.08348	0.826389	0.144474	14.9236	8.9089	0	0
PROKKA_02277 50S ribosomal protein L4	624	62.7743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.1561	71.4778	8.41139	2.25363	3.2384	2.49594	17.5527	8.67085	0	0
PROKKA_02278 50S ribosomal protein L3	621	64.3711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.4628	79.0708	10.0955	7.62789	3.56263	3.30928	16.9809	15.948	0	0
PROKKA_02279 hypothetical protein	315	40.2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.4788	23.848	5.52727	1.62469	5.26667	1.36349	12.4303	13.6901	0	0
PROKKA_02280 Tfp pilus assembly protein PilX	615	67.7301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.8989	65.0684	11.4925	36.1237	1.90538	0.502984	13.4753	4.27314	0	0
PROKKA_02281 hypothetical protein	396	70.3276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.3415	110.581	8.64634	8.38859	0.613821	0.238013	17.622	5.07197	0	0
PROKKA_02282 Tfp pilus assembly protein, tip-associated adhesin PilY1	4824	76.9687	0	0	0	0	0	0	0	0	0	0	0	0	0.0320924	0.0312635	0	0	45.0006	90.2251	10.1861	16.2275	3.69384	4.49543	18.626	26.1223	0	0
PROKKA_02283 Putative Ig domain protein	951	66.3535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.1997	24.2345	5.91011	3.88448	4.22722	2.05677	15.8839	12.435	0	0
PROKKA_02284 PhoH-like protein	1068	67.7367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.9575	61.9013	8.15577	4.35803	1.49237	1.52179	16.6852	31.0819	0	0
PROKKA_02285 Endoribonuclease YbeY	468	48.7131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3019	37.696	2.75472	3.9095	2.19497	2.10067	12.7642	4.86809	0	0
PROKKA_02286 Signal recognition particle receptor FtsY	921	70.7484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.8586	34.2723	9.28405	11.8496	2.44488	2.29941	18.3372	32.4398	0	0
PROKKA_02287 Transcriptional regulatory protein ZraR	873	70.5516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.805	45.6036	11.8866	12.5752	2.73306	1.55901	17.5048	19.24	0	0
PROKKA_02288 Aminopeptidase N	2280	69.7597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.6869	68.6326	9.76807	12.3385	3.66901	6.40873	17.7695	24.9537	0	0
PROKKA_02289 translocation protein TolB	1167	81.0486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.1613	51.9771	8.11898	7.67658	3.14159	1.15608	18.3854	19.2731	0	0
PROKKA_02290 undecaprenyl pyrophosphate phosphatase	1131	65.0522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.0877	67.4082	11.2436	7.957	2.12946	2.26759	12.8869	5.80124	0	0
PROKKA_02291 Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase	1839	75.7095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.4837	121.294	9.36294	18.615	2.90172	6.67463	17.5127	11.938	0	0
PROKKA_02292 lipid-A-disaccharide synthase	294	55.8239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.2708	59.8724	6.33333	5.69677	1.36806	0.424048	21.2708	14.5307	0	0
PROKKA_02293 four helix bundle protein	384	62.1148	0	0	0	0	0	0	0	0	0	0	0	0	0.641026	0.2311	0	0	40.312	40.6537	8.87607	3.21655	3.33761	1.65806	18.1368	17.0071	0	0
PROKKA_02294 Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	744	64.5244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.7407	24.4345	7.04209	9.57718	2.23906	2.75933	12.0993	7.03883	0.1633	0.14136
PROKKA_02295 putative 3-hydroxyphenylpropionic transporter MhpT	1239	66.7586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.0643	76.7629	11.1892	14.5291	2.29385	2.22391	18.3333	25.3402	0	0
PROKKA_02296 Universal stress protein/MT1672	423	62.7894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.4396	70.3589	11.989	17.4138	2.09158	0.770306	18.2308	13.8516	0	0
PROKKA_02297 glutathione-regulated potassium-efflux system protein KefC	1227	60.5578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.7177	113.675	7.93408	10.2427	3.54967	5.35006	13.3027	12.1616	0	0
PROKKA_02298 hypothetical protein	528	59.0283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.0317	66.7128	8.93915	5.38608	2.08466	1.04681	13.3783	2.38326	0	0
PROKKA_02299 IgA-specific serine endopeptidase autotransporter precursor	342	63.0275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.2083	101.221	7.74479	2.51298	2.21875	0.635445	12.2188	8.90508	0	0
PROKKA_02300 hypothetical protein	390	59.1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.1958	55.3961	5.2125	0.765673	2.84167	1.15438	18.475	11.601	0	0
PROKKA_02301 hypothetical protein	567	51.8384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.2254	80.0574	5.64269	4.92111	1.14388	2.95727	13.1295	6.62704	0	0
PROKKA_02302 hypothetical protein	1473	73.2277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.8791	48.4591	11.2804	6.96643	3.03704	3.94116	19.9471	28.1392	0	0
PROKKA_02303 Sec-independent protein translocase protein TatA	297	36.1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.1837	22.6515	9.14286	1.91287	3.21088	0.380766	13.1224	11.7808	0	0
PROKKA_02304 Sec-independent protein translocase protein TatB	291	46.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.6312	33.1462	2.97872	3.05532	1.55319	0.448936	15.3191	4.90405	0	0
PROKKA_02305 hypothetical protein	276	47.6667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.2143	34.3584	4.61111	1.1706	3.38889	0.458984	17.5476	5.71232	0	0
PROKKA_02306 hypothetical protein	552	52.939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5124	19.7161	5.99751	1.57584	1.78358	1.55631	12.204	4.24104	0	0
PROKKA_02307 hypothetical protein	1713	62.6584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.5054	62.689	8.03071	4.12005	2.0691	1.11608	14.4408	6.08107	0	0
PROKKA_02308 hypothetical protein	243	33.9614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.5269	15.8001	6.29032	0.274193	1	0	12.7849	1.91258	0	0
PROKKA_02309 hypothetical protein	546	59.4452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.4242	90.0664	6.36869	11.3757	2.35606	1.03493	16.4924	15.6122	0	0
PROKKA_02310 3-oxoacyl-[acyl-carrier-protein] reductase FabG	744	68.8338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.7828	76.1342	10.4293	5.56577	0.648148	0.228437	17.9848	17.3098	0	0
PROKKA_02311 Acyl carrier protein	258	47.9191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3519	28.6925	10.9352	2.79361	0.972222	0.0272585	15.0185	2.93147	0	0
PROKKA_02312 3-oxoacyl-[acyl-carrier-protein] synthase 2	1251	66.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.0618	77.0809	9.10808	7.21838	3.75114	2.86344	16.317	21.8832	0	0
PROKKA_02313 Ribonuclease 3	744	73.6699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.2845	75.5214	9.69865	6.32214	4.6835	6.93696	16.2963	9.59787	0	0
PROKKA_02314 Peptidyl-prolyl cis-trans isomerase A precursor	588	58.7433	0.155251	0.137677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.3858	42.3294	8.61872	3.08081	1.37215	1.00478	11.8539	4.72057	0	0
PROKKA_02315 2-isopropylmalate synthase	381	47.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.684	27.1188	7.58874	4.4163	3.34199	1.33251	12.4286	4.30288	0	0
PROKKA_02316 hypothetical protein	363	45.0174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4178	18.0769	4.37559	3.66095	0.685446	0.216627	13.8545	2.72309	0	0
PROKKA_02317 3-isopropylmalate dehydrogenase	1071	74.9412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.8621	125.159	15.1444	9.08502	1.89577	2.45349	15.8556	15.3412	0	0
PROKKA_02318 Serine/threonine-protein kinase PknD	1215	76.645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.5718	42.8635	9.38028	5.17751	2.87324	3.3508	16.3108	15.5469	0	0
PROKKA_02319 Aspartate-semialdehyde dehydrogenase	1014	78.3895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.9294	59.5807	7.68287	8.81395	1.45602	1.77219	20.4618	38.9363	0	0
PROKKA_02320 hypothetical protein	255	42.8893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.1238	13.0793	11.4571	1.93956	2.74286	0.188095	8.70476	2.30348	0	0
PROKKA_02321 hypothetical protein	1227	67.4748	0.134633	0.116616	0	0	0	0	0	0	0	0	0	0	0.0649954	0.0632454	0	0	42.3482	129.441	9.17456	22.7793	2.89601	3.23937	15.0251	17.91	0	0
PROKKA_02322 S-adenosylmethionine:tRNA ribosyltransferase-isomerase	1020	71.3906	0	0	0	0	0	0	0	0	0	0	0	0	0.0482759	0.0632912	0	0	44.4276	47.1972	9.73563	2.33342	2.92299	3.52209	17.0966	9.46773	0	0
PROKKA_02323 Peptidyl-prolyl cis-trans isomerase D	699	63.2557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.4663	39.1149	9.60291	4.96609	2.33698	3.1879	14.8379	17.6618	0	0
PROKKA_02324 RDD family protein	459	66.4522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.6052	66.6812	5.16828	1.32211	2.95793	3.29803	19.165	26.4981	0	0
PROKKA_02325 Rod shape-determining protein MreB	1050	80.1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.1933	92.2798	9.77222	7.08319	3.05778	3.78571	17.2344	22.504	0	0
PROKKA_02326 Rod shape-determining protein MreC	891	72.0937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.3927	52.868	11.7854	27.3883	1.19298	1.96303	15.0904	24.8763	0	0
PROKKA_02327 rod shape-determining protein MreD	492	48.9306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.0292	27.8506	6.05556	1.86827	1.57895	0.748881	12.2193	13.318	0	0
PROKKA_02328 Sporulation-specific penicillin-binding protein	1869	68.9724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.726	69.0002	8.87086	6.73933	2.47004	2.0775	13.2944	6.76695	0	0
PROKKA_02329 Rod shape-determining protein RodA	1119	68.6697	0	0	0	0	0	0	0.311662	0.322192	0	0	0	0	0	0	0	0	45.2921	61.8753	7.88855	6.27178	3.02167	5.10967	14.6089	12.7048	0	0
PROKKA_02330 Ribonuclease G	1509	72.4138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.8146	61.9272	10.2377	10.48	1.74467	2.31548	17.4614	26.0204	0	0
PROKKA_02331 DNA protecting protein DprA	1152	62.3896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.0828	54.3179	7.66068	13.0459	2.84631	4.37023	15.9551	7.4715	0	0
PROKKA_02332 DNA topoisomerase 1	2337	84.4894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.3557	45.7135	9.80247	13.4202	2.78921	4.23347	19.8793	16.6378	0	0
PROKKA_02333 Bacterioferritin	477	67.699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.1162	42.7575	10.7309	2.73644	2.62691	3.06284	18.3914	39.7719	0	0
